Trimestre,Estado,Ingreso en millones de dolares,Zona
01/01/2008,Ciudad de México,248.2539,Centro
01/04/2008,Ciudad de México,289.1037,Centro
01/07/2008,Ciudad de México,269.4708,Centro
01/10/2008,Ciudad de México,277.0339,Centro
01/01/2009,Ciudad de México,247.7919,Centro
01/04/2009,Ciudad de México,249.6891,Centro
01/07/2009,Ciudad de México,244.3822,Centro
01/10/2009,Ciudad de México,223.9916,Centro
01/01/2010,Ciudad de México,224.2872,Centro
01/04/2010,Ciudad de México,267.1901,Centro
01/07/2010,Ciudad de México,262.1296,Centro
01/10/2010,Ciudad de México,245.6721,Centro
01/01/2011,Ciudad de México,250.7445,Centro
01/04/2011,Ciudad de México,297.9777,Centro
01/07/2011,Ciudad de México,311.5597,Centro
01/10/2011,Ciudad de México,291.6427,Centro
01/01/2012,Ciudad de México,287.1571,Centro
01/04/2012,Ciudad de México,300.2027,Centro
01/07/2012,Ciudad de México,240.1006,Centro
01/10/2012,Ciudad de México,186.102,Centro
01/01/2013,Ciudad de México,299.549,Centro
01/04/2013,Ciudad de México,380.1811,Centro
01/07/2013,Ciudad de México,367.1149,Centro
01/10/2013,Ciudad de México,347.7484,Centro
01/01/2014,Ciudad de México,406.7641,Centro
01/04/2014,Ciudad de México,436.5493,Centro
01/07/2014,Ciudad de México,341.0972,Centro
01/10/2014,Ciudad de México,329.5391,Centro
01/01/2015,Ciudad de México,252.3952,Centro
01/04/2015,Ciudad de México,266.9578,Centro
01/07/2015,Ciudad de México,269.6135,Centro
01/10/2015,Ciudad de México,284.3088,Centro
01/01/2016,Ciudad de México,314.0065,Centro
01/04/2016,Ciudad de México,359.0052,Centro
01/07/2016,Ciudad de México,370.8367,Centro
01/10/2016,Ciudad de México,365.4528,Centro
01/01/2017,Ciudad de México,308.1035,Centro
01/04/2017,Ciudad de México,327.3466,Centro
01/07/2017,Ciudad de México,339.2728,Centro
01/10/2017,Ciudad de México,331.2119,Centro
01/01/2018,Ciudad de México,302.8225,Centro
01/04/2018,Ciudad de México,379.0855,Centro
01/07/2018,Ciudad de México,345.4959,Centro
01/10/2018,Ciudad de México,409.8275,Centro
01/01/2019,Ciudad de México,383.0683,Centro
01/04/2019,Ciudad de México,443.6658,Centro
01/07/2019,Ciudad de México,458.4224,Centro
01/10/2019,Ciudad de México,438.509,Centro
01/01/2020,Ciudad de México,480.1652,Centro
01/04/2020,Ciudad de México,498.4112,Centro
01/07/2020,Ciudad de México,584.5409,Centro
01/10/2020,Ciudad de México,578.3983,Centro
01/01/2021,Ciudad de México,610.1813,Centro
01/04/2021,Ciudad de México,715.8643,Centro
01/01/2003,Durango,56.2264,CentroNorte
01/04/2003,Durango,68.0159,CentroNorte
01/07/2003,Durango,70.7405,CentroNorte
01/10/2003,Durango,67.504,CentroNorte
01/01/2004,Durango,67.0911,CentroNorte
01/04/2004,Durango,87.5094,CentroNorte
01/07/2004,Durango,88.8864,CentroNorte
01/10/2004,Durango,86.1804,CentroNorte
01/01/2005,Durango,83.636,CentroNorte
01/04/2005,Durango,104.5778,CentroNorte
01/07/2005,Durango,102.1362,CentroNorte
01/10/2005,Durango,93.9506,CentroNorte
01/01/2006,Durango,95.7312,CentroNorte
01/04/2006,Durango,116.9134,CentroNorte
01/07/2006,Durango,111.6796,CentroNorte
01/10/2006,Durango,104.1717,CentroNorte
01/01/2007,Durango,102.9435,CentroNorte
01/04/2007,Durango,119.1787,CentroNorte
01/07/2007,Durango,119.8897,CentroNorte
01/10/2007,Durango,111.0419,CentroNorte
01/01/2008,Durango,102.6949,CentroNorte
01/04/2008,Durango,120.9582,CentroNorte
01/07/2008,Durango,112.8513,CentroNorte
01/10/2008,Durango,105.4968,CentroNorte
01/01/2009,Durango,97.5578,CentroNorte
01/04/2009,Durango,99.2683,CentroNorte
01/07/2009,Durango,93.5638,CentroNorte
01/10/2009,Durango,84.3969,CentroNorte
01/01/2010,Durango,84.4473,CentroNorte
01/04/2010,Durango,103.7767,CentroNorte
01/07/2010,Durango,97.7085,CentroNorte
01/10/2010,Durango,93.17,CentroNorte
01/01/2011,Durango,93.266,CentroNorte
01/04/2011,Durango,110.6457,CentroNorte
01/07/2011,Durango,111.0496,CentroNorte
01/10/2011,Durango,101.6582,CentroNorte
01/01/2012,Durango,100.5991,CentroNorte
01/04/2012,Durango,119.6335,CentroNorte
01/07/2012,Durango,108.8925,CentroNorte
01/10/2012,Durango,101.9645,CentroNorte
01/01/2013,Durango,100.4012,CentroNorte
01/04/2013,Durango,122.8904,CentroNorte
01/07/2013,Durango,119.2885,CentroNorte
01/10/2013,Durango,116.3309,CentroNorte
01/01/2014,Durango,106.2887,CentroNorte
01/04/2014,Durango,124.9961,CentroNorte
01/07/2014,Durango,130.5383,CentroNorte
01/10/2014,Durango,129.1464,CentroNorte
01/01/2015,Durango,117.1409,CentroNorte
01/04/2015,Durango,196.5377,CentroNorte
01/07/2015,Durango,145.8666,CentroNorte
01/10/2015,Durango,133.918,CentroNorte
01/01/2016,Durango,128.5103,CentroNorte
01/04/2016,Durango,154.9773,CentroNorte
01/07/2016,Durango,163.9028,CentroNorte
01/10/2016,Durango,156.5759,CentroNorte
01/01/2017,Durango,149.2855,CentroNorte
01/04/2017,Durango,181.2834,CentroNorte
01/07/2017,Durango,194.5927,CentroNorte
01/10/2017,Durango,190.1103,CentroNorte
01/01/2018,Durango,159.7752,CentroNorte
01/04/2018,Durango,218.4201,CentroNorte
01/07/2018,Durango,218.5424,CentroNorte
01/10/2018,Durango,212.1512,CentroNorte
01/01/2019,Durango,178.7915,CentroNorte
01/04/2019,Durango,226.2949,CentroNorte
01/07/2019,Durango,248.1987,CentroNorte
01/10/2019,Durango,226.1935,CentroNorte
01/01/2020,Durango,214.7269,CentroNorte
01/04/2020,Durango,240.8553,CentroNorte
01/07/2020,Durango,246.2668,CentroNorte
01/10/2020,Durango,253.3996,CentroNorte
01/01/2021,Durango,246.082,CentroNorte
01/04/2021,Durango,323.0532,CentroNorte
01/01/2003,Estado de México,230.5399,Centro
01/04/2003,Estado de México,280.8131,Centro
01/07/2003,Estado de México,288.2926,Centro
01/10/2003,Estado de México,306.8104,Centro
01/01/2004,Estado de México,282.1747,Centro
01/04/2004,Estado de México,382.4993,Centro
01/07/2004,Estado de México,406.4079,Centro
01/10/2004,Estado de México,374.7064,Centro
01/01/2005,Estado de México,353.3164,Centro
01/04/2005,Estado de México,462.1955,Centro
01/07/2005,Estado de México,474.1299,Centro
01/10/2005,Estado de México,475.2358,Centro
01/01/2006,Estado de México,452.3239,Centro
01/04/2006,Estado de México,572.8749,Centro
01/07/2006,Estado de México,544.1694,Centro
01/10/2006,Estado de México,509.7796,Centro
01/01/2007,Estado de México,485.4589,Centro
01/04/2007,Estado de México,562.8682,Centro
01/07/2007,Estado de México,587.437,Centro
01/10/2007,Estado de México,531.254,Centro
01/01/2008,Estado de México,466.5684,Centro
01/04/2008,Estado de México,553.8718,Centro
01/07/2008,Estado de México,531.5007,Centro
01/10/2008,Estado de México,514.7625,Centro
01/01/2009,Estado de México,441.9883,Centro
01/04/2009,Estado de México,446.9798,Centro
01/07/2009,Estado de México,430.8442,Centro
01/10/2009,Estado de México,380.9564,Centro
01/01/2010,Estado de México,384.4495,Centro
01/04/2010,Estado de México,446.127,Centro
01/07/2010,Estado de México,424.4336,Centro
01/10/2010,Estado de México,382.54,Centro
01/01/2011,Estado de México,374.0619,Centro
01/04/2011,Estado de México,446.5075,Centro
01/07/2011,Estado de México,448.375,Centro
01/10/2011,Estado de México,389.4311,Centro
01/01/2012,Estado de México,376.1745,Centro
01/04/2012,Estado de México,446.6675,Centro
01/07/2012,Estado de México,381.4985,Centro
01/10/2012,Estado de México,359.4431,Centro
01/01/2013,Estado de México,331.9034,Centro
01/04/2013,Estado de México,392.9364,Centro
01/07/2013,Estado de México,367.0923,Centro
01/10/2013,Estado de México,341.0658,Centro
01/01/2014,Estado de México,335.7256,Centro
01/04/2014,Estado de México,373.9506,Centro
01/07/2014,Estado de México,370.9478,Centro
01/10/2014,Estado de México,381.5085,Centro
01/01/2015,Estado de México,369.4966,Centro
01/04/2015,Estado de México,397.8039,Centro
01/07/2015,Estado de México,405.7588,Centro
01/10/2015,Estado de México,386.2712,Centro
01/01/2016,Estado de México,380.2463,Centro
01/04/2016,Estado de México,416.0994,Centro
01/07/2016,Estado de México,399.2367,Centro
01/10/2016,Estado de México,411.3639,Centro
01/01/2017,Estado de México,411.0159,Centro
01/04/2017,Estado de México,454.8711,Centro
01/07/2017,Estado de México,449.0991,Centro
01/10/2017,Estado de México,462.7584,Centro
01/01/2018,Estado de México,415.6999,Centro
01/04/2018,Estado de México,510.651,Centro
01/07/2018,Estado de México,479.9084,Centro
01/10/2018,Estado de México,506.081,Centro
01/01/2019,Estado de México,454.6927,Centro
01/04/2019,Estado de México,539.1927,Centro
01/07/2019,Estado de México,542.1137,Centro
01/10/2019,Estado de México,518.8503,Centro
01/01/2020,Estado de México,540.7642,Centro
01/04/2020,Estado de México,531.9255,Centro
01/07/2020,Estado de México,692.7393,Centro
01/10/2020,Estado de México,650.2149,Centro
01/01/2021,Estado de México,628.8026,Centro
01/04/2021,Estado de México,783.5919,Centro
01/01/2003,Guanajuato,287.6171,CentroNorte
01/04/2003,Guanajuato,379.5424,CentroNorte
01/07/2003,Guanajuato,388.6516,CentroNorte
01/10/2003,Guanajuato,351.6461,CentroNorte
01/01/2004,Guanajuato,353.0338,CentroNorte
01/04/2004,Guanajuato,483.5346,CentroNorte
01/07/2004,Guanajuato,484.5806,CentroNorte
01/10/2004,Guanajuato,406.8386,CentroNorte
01/01/2005,Guanajuato,392.3325,CentroNorte
01/04/2005,Guanajuato,526.3812,CentroNorte
01/07/2005,Guanajuato,516.7954,CentroNorte
01/10/2005,Guanajuato,469.2516,CentroNorte
01/01/2006,Guanajuato,487.7,CentroNorte
01/04/2006,Guanajuato,646.0754,CentroNorte
01/07/2006,Guanajuato,629.0415,CentroNorte
01/10/2006,Guanajuato,548.3864,CentroNorte
01/01/2007,Guanajuato,528.8281,CentroNorte
01/04/2007,Guanajuato,658.5406,CentroNorte
01/07/2007,Guanajuato,644.9786,CentroNorte
01/10/2007,Guanajuato,556.6485,CentroNorte
01/01/2008,Guanajuato,521.8886,CentroNorte
01/04/2008,Guanajuato,646.4238,CentroNorte
01/07/2008,Guanajuato,595.8876,CentroNorte
01/10/2008,Guanajuato,553.4678,CentroNorte
01/01/2009,Guanajuato,499.6042,CentroNorte
01/04/2009,Guanajuato,528.1867,CentroNorte
01/07/2009,Guanajuato,497.4493,CentroNorte
01/10/2009,Guanajuato,419.6305,CentroNorte
01/01/2010,Guanajuato,432.7083,CentroNorte
01/04/2010,Guanajuato,555.4349,CentroNorte
01/07/2010,Guanajuato,525.4313,CentroNorte
01/10/2010,Guanajuato,467.7576,CentroNorte
01/01/2011,Guanajuato,473.4079,CentroNorte
01/04/2011,Guanajuato,581.9586,CentroNorte
01/07/2011,Guanajuato,586.8589,CentroNorte
01/10/2011,Guanajuato,513.561,CentroNorte
01/01/2012,Guanajuato,499.9676,CentroNorte
01/04/2012,Guanajuato,631.7379,CentroNorte
01/07/2012,Guanajuato,515.627,CentroNorte
01/10/2012,Guanajuato,490.9629,CentroNorte
01/01/2013,Guanajuato,451.9885,CentroNorte
01/04/2013,Guanajuato,568.0388,CentroNorte
01/07/2013,Guanajuato,509.1018,CentroNorte
01/10/2013,Guanajuato,478.4533,CentroNorte
01/01/2014,Guanajuato,489.301,CentroNorte
01/04/2014,Guanajuato,564.3787,CentroNorte
01/07/2014,Guanajuato,544.2585,CentroNorte
01/10/2014,Guanajuato,498.5246,CentroNorte
01/01/2015,Guanajuato,509.2074,CentroNorte
01/04/2015,Guanajuato,540.9624,CentroNorte
01/07/2015,Guanajuato,612.6407,CentroNorte
01/10/2015,Guanajuato,555.652,CentroNorte
01/01/2016,Guanajuato,550.7371,CentroNorte
01/04/2016,Guanajuato,628.0464,CentroNorte
01/07/2016,Guanajuato,625.5936,CentroNorte
01/10/2016,Guanajuato,607.7674,CentroNorte
01/01/2017,Guanajuato,606.8908,CentroNorte
01/04/2017,Guanajuato,706.9571,CentroNorte
01/07/2017,Guanajuato,707.4835,CentroNorte
01/10/2017,Guanajuato,752.2154,CentroNorte
01/01/2018,Guanajuato,633.4854,CentroNorte
01/04/2018,Guanajuato,832.0547,CentroNorte
01/07/2018,Guanajuato,773.9867,CentroNorte
01/10/2018,Guanajuato,818.3405,CentroNorte
01/01/2019,Guanajuato,695.5197,CentroNorte
01/04/2019,Guanajuato,863.8333,CentroNorte
01/07/2019,Guanajuato,907.2957,CentroNorte
01/10/2019,Guanajuato,855.263,CentroNorte
01/01/2020,Guanajuato,822.3762,CentroNorte
01/04/2020,Guanajuato,917.2354,CentroNorte
01/07/2020,Guanajuato,847.8681,CentroNorte
01/10/2020,Guanajuato,881.2511,CentroNorte
01/01/2021,Guanajuato,860.4866,CentroNorte
01/04/2021,Guanajuato,"1,096.93",CentroNorte
01/01/2003,Guerrero,197.8474,CentroSur
01/04/2003,Guerrero,223.6489,CentroSur
01/07/2003,Guerrero,224.0639,CentroSur
01/10/2003,Guerrero,231.8889,CentroSur
01/01/2004,Guerrero,220.3849,CentroSur
01/04/2004,Guerrero,271.1678,CentroSur
01/07/2004,Guerrero,266.8503,CentroSur
01/10/2004,Guerrero,259.9445,CentroSur
01/01/2005,Guerrero,256.9729,CentroSur
01/04/2005,Guerrero,311.2756,CentroSur
01/07/2005,Guerrero,300.0687,CentroSur
01/10/2005,Guerrero,306.2901,CentroSur
01/01/2006,Guerrero,325.5995,CentroSur
01/04/2006,Guerrero,391.7443,CentroSur
01/07/2006,Guerrero,370.9933,CentroSur
01/10/2006,Guerrero,367.3848,CentroSur
01/01/2007,Guerrero,345.3268,CentroSur
01/04/2007,Guerrero,388.7175,CentroSur
01/07/2007,Guerrero,389.3539,CentroSur
01/10/2007,Guerrero,366.1606,CentroSur
01/01/2008,Guerrero,340.0444,CentroSur
01/04/2008,Guerrero,388.7503,CentroSur
01/07/2008,Guerrero,351.1277,CentroSur
01/10/2008,Guerrero,355.5396,CentroSur
01/01/2009,Guerrero,318.9848,CentroSur
01/04/2009,Guerrero,310.4665,CentroSur
01/07/2009,Guerrero,295.5771,CentroSur
01/10/2009,Guerrero,275.2327,CentroSur
01/01/2010,Guerrero,277.8127,CentroSur
01/04/2010,Guerrero,337.0437,CentroSur
01/07/2010,Guerrero,302.8649,CentroSur
01/10/2010,Guerrero,283.7603,CentroSur
01/01/2011,Guerrero,294.2487,CentroSur
01/04/2011,Guerrero,342.1935,CentroSur
01/07/2011,Guerrero,329.2488,CentroSur
01/10/2011,Guerrero,296.6662,CentroSur
01/01/2012,Guerrero,303.9454,CentroSur
01/04/2012,Guerrero,343.6958,CentroSur
01/07/2012,Guerrero,287.3849,CentroSur
01/10/2012,Guerrero,295.984,CentroSur
01/01/2013,Guerrero,281.207,CentroSur
01/04/2013,Guerrero,332.1242,CentroSur
01/07/2013,Guerrero,287.8894,CentroSur
01/10/2013,Guerrero,304.039,CentroSur
01/01/2014,Guerrero,284.4901,CentroSur
01/04/2014,Guerrero,314.669,CentroSur
01/07/2014,Guerrero,317.5415,CentroSur
01/10/2014,Guerrero,286.7815,CentroSur
01/01/2015,Guerrero,285.092,CentroSur
01/04/2015,Guerrero,338.5628,CentroSur
01/07/2015,Guerrero,329.6718,CentroSur
01/10/2015,Guerrero,323.3599,CentroSur
01/01/2016,Guerrero,333.3327,CentroSur
01/04/2016,Guerrero,359.7286,CentroSur
01/07/2016,Guerrero,329.3159,CentroSur
01/10/2016,Guerrero,347.7921,CentroSur
01/01/2017,Guerrero,357.8801,CentroSur
01/04/2017,Guerrero,383.9982,CentroSur
01/07/2017,Guerrero,361.4163,CentroSur
01/10/2017,Guerrero,386.9369,CentroSur
01/01/2018,Guerrero,364.2111,CentroSur
01/04/2018,Guerrero,437.3341,CentroSur
01/07/2018,Guerrero,391.0645,CentroSur
01/10/2018,Guerrero,427.5896,CentroSur
01/01/2019,Guerrero,397.4558,CentroSur
01/04/2019,Guerrero,461.2332,CentroSur
01/07/2019,Guerrero,453.137,CentroSur
01/10/2019,Guerrero,444.7929,CentroSur
01/01/2020,Guerrero,472.5111,CentroSur
01/04/2020,Guerrero,452.0717,CentroSur
01/07/2020,Guerrero,485.1573,CentroSur
01/10/2020,Guerrero,532.1243,CentroSur
01/01/2021,Guerrero,540.7533,CentroSur
01/04/2021,Guerrero,660.2454,CentroSur
01/01/2003,Hidalgo,117.1057,CentroSur
01/04/2003,Hidalgo,160.3518,CentroSur
01/07/2003,Hidalgo,172.8014,CentroSur
01/10/2003,Hidalgo,158.1896,CentroSur
01/01/2004,Hidalgo,138.3583,CentroSur
01/04/2004,Hidalgo,204.3108,CentroSur
01/07/2004,Hidalgo,206.1733,CentroSur
01/10/2004,Hidalgo,176.7416,CentroSur
01/01/2005,Hidalgo,158.8898,CentroSur
01/04/2005,Hidalgo,222.4077,CentroSur
01/07/2005,Hidalgo,225.2904,CentroSur
01/10/2005,Hidalgo,208.3946,CentroSur
01/01/2006,Hidalgo,206.8253,CentroSur
01/04/2006,Hidalgo,277.8944,CentroSur
01/07/2006,Hidalgo,263.7453,CentroSur
01/10/2006,Hidalgo,234.3818,CentroSur
01/01/2007,Hidalgo,238.9438,CentroSur
01/04/2007,Hidalgo,299.6473,CentroSur
01/07/2007,Hidalgo,297.2539,CentroSur
01/10/2007,Hidalgo,256.3808,CentroSur
01/01/2008,Hidalgo,216.0516,CentroSur
01/04/2008,Hidalgo,268.6124,CentroSur
01/07/2008,Hidalgo,245.0883,CentroSur
01/10/2008,Hidalgo,231.2179,CentroSur
01/01/2009,Hidalgo,190.9996,CentroSur
01/04/2009,Hidalgo,206.1857,CentroSur
01/07/2009,Hidalgo,193.3901,CentroSur
01/10/2009,Hidalgo,161.4905,CentroSur
01/01/2010,Hidalgo,155.0171,CentroSur
01/04/2010,Hidalgo,202.8274,CentroSur
01/07/2010,Hidalgo,192.7422,CentroSur
01/10/2010,Hidalgo,164.925,CentroSur
01/01/2011,Hidalgo,160.713,CentroSur
01/04/2011,Hidalgo,208.5627,CentroSur
01/07/2011,Hidalgo,213.2398,CentroSur
01/10/2011,Hidalgo,180.1462,CentroSur
01/01/2012,Hidalgo,167.144,CentroSur
01/04/2012,Hidalgo,220.8771,CentroSur
01/07/2012,Hidalgo,174.977,CentroSur
01/10/2012,Hidalgo,158.4901,CentroSur
01/01/2013,Hidalgo,133.5088,CentroSur
01/04/2013,Hidalgo,167.6663,CentroSur
01/07/2013,Hidalgo,169.4825,CentroSur
01/10/2013,Hidalgo,159.4831,CentroSur
01/01/2014,Hidalgo,134.5344,CentroSur
01/04/2014,Hidalgo,164.4866,CentroSur
01/07/2014,Hidalgo,190.0364,CentroSur
01/10/2014,Hidalgo,231.4415,CentroSur
01/01/2015,Hidalgo,180.902,CentroSur
01/04/2015,Hidalgo,182.7953,CentroSur
01/07/2015,Hidalgo,192.6684,CentroSur
01/10/2015,Hidalgo,171.329,CentroSur
01/01/2016,Hidalgo,166.5018,CentroSur
01/04/2016,Hidalgo,201.3261,CentroSur
01/07/2016,Hidalgo,201.0946,CentroSur
01/10/2016,Hidalgo,194.824,CentroSur
01/01/2017,Hidalgo,189.1456,CentroSur
01/04/2017,Hidalgo,214.6278,CentroSur
01/07/2017,Hidalgo,214.0477,CentroSur
01/10/2017,Hidalgo,216.851,CentroSur
01/01/2018,Hidalgo,185.0761,CentroSur
01/04/2018,Hidalgo,249.0207,CentroSur
01/07/2018,Hidalgo,234.2932,CentroSur
01/10/2018,Hidalgo,236.5755,CentroSur
01/01/2019,Hidalgo,201.5517,CentroSur
01/04/2019,Hidalgo,254.7647,CentroSur
01/07/2019,Hidalgo,266.9913,CentroSur
01/10/2019,Hidalgo,239.001,CentroSur
01/01/2020,Hidalgo,232.7981,CentroSur
01/04/2020,Hidalgo,249.9561,CentroSur
01/07/2020,Hidalgo,277.1654,CentroSur
01/10/2020,Hidalgo,263.0243,CentroSur
01/01/2021,Hidalgo,253.3405,CentroSur
01/04/2021,Hidalgo,325.3265,CentroSur
01/01/2003,Jalisco,281.2503,CentroNorte
01/04/2003,Jalisco,363.3593,CentroNorte
01/07/2003,Jalisco,372.2595,CentroNorte
01/10/2003,Jalisco,318.196,CentroNorte
01/01/2004,Jalisco,314.2456,CentroNorte
01/04/2004,Jalisco,390.9972,CentroNorte
01/07/2004,Jalisco,383.6351,CentroNorte
01/10/2004,Jalisco,373.3512,CentroNorte
01/01/2005,Jalisco,374.5538,CentroNorte
01/04/2005,Jalisco,438.8012,CentroNorte
01/07/2005,Jalisco,440.7185,CentroNorte
01/10/2005,Jalisco,441.6665,CentroNorte
01/01/2006,Jalisco,451.9396,CentroNorte
01/04/2006,Jalisco,520.156,CentroNorte
01/07/2006,Jalisco,502.4231,CentroNorte
01/10/2006,Jalisco,500.9563,CentroNorte
01/01/2007,Jalisco,483.6008,CentroNorte
01/04/2007,Jalisco,520.4847,CentroNorte
01/07/2007,Jalisco,511.0421,CentroNorte
01/10/2007,Jalisco,481.5331,CentroNorte
01/01/2008,Jalisco,453.3153,CentroNorte
01/04/2008,Jalisco,507.8915,CentroNorte
01/07/2008,Jalisco,473.5364,CentroNorte
01/10/2008,Jalisco,480.0506,CentroNorte
01/01/2009,Jalisco,455.3365,CentroNorte
01/04/2009,Jalisco,448.9797,CentroNorte
01/07/2009,Jalisco,409.8681,CentroNorte
01/10/2009,Jalisco,380.9075,CentroNorte
01/01/2010,Jalisco,413.4921,CentroNorte
01/04/2010,Jalisco,470.3065,CentroNorte
01/07/2010,Jalisco,444.3774,CentroNorte
01/10/2010,Jalisco,427.3934,CentroNorte
01/01/2011,Jalisco,438.0735,CentroNorte
01/04/2011,Jalisco,486.7138,CentroNorte
01/07/2011,Jalisco,504.2452,CentroNorte
01/10/2011,Jalisco,466.7539,CentroNorte
01/01/2012,Jalisco,463.4339,CentroNorte
01/04/2012,Jalisco,542.9039,CentroNorte
01/07/2012,Jalisco,436.4033,CentroNorte
01/10/2012,Jalisco,440.7644,CentroNorte
01/01/2013,Jalisco,402.7842,CentroNorte
01/04/2013,Jalisco,479.9296,CentroNorte
01/07/2013,Jalisco,438.796,CentroNorte
01/10/2013,Jalisco,433.5058,CentroNorte
01/01/2014,Jalisco,459.3074,CentroNorte
01/04/2014,Jalisco,489.0293,CentroNorte
01/07/2014,Jalisco,464.1249,CentroNorte
01/10/2014,Jalisco,547.3912,CentroNorte
01/01/2015,Jalisco,539.3932,CentroNorte
01/04/2015,Jalisco,505.4824,CentroNorte
01/07/2015,Jalisco,577.65,CentroNorte
01/10/2015,Jalisco,551.5886,CentroNorte
01/01/2016,Jalisco,587.3121,CentroNorte
01/04/2016,Jalisco,651.8037,CentroNorte
01/07/2016,Jalisco,636.1883,CentroNorte
01/10/2016,Jalisco,645.498,CentroNorte
01/01/2017,Jalisco,652.4474,CentroNorte
01/04/2017,Jalisco,720.1047,CentroNorte
01/07/2017,Jalisco,727.2037,CentroNorte
01/10/2017,Jalisco,781.6861,CentroNorte
01/01/2018,Jalisco,710.564,CentroNorte
01/04/2018,Jalisco,906.6662,CentroNorte
01/07/2018,Jalisco,800.3391,CentroNorte
01/10/2018,Jalisco,887.2411,CentroNorte
01/01/2019,Jalisco,782.9951,CentroNorte
01/04/2019,Jalisco,909.4205,CentroNorte
01/07/2019,Jalisco,942.5295,CentroNorte
01/10/2019,Jalisco,902.0227,CentroNorte
01/01/2020,Jalisco,989.6766,CentroNorte
01/04/2020,Jalisco,"1,043.21",CentroNorte
01/07/2020,Jalisco,"1,038.71",CentroNorte
01/10/2020,Jalisco,"1,081.60",CentroNorte
01/01/2021,Jalisco,"1,166.85",CentroNorte
01/04/2021,Jalisco,"1,325.76",CentroNorte
01/01/2003,Michoacán,394.2626,CentroSur
01/04/2003,Michoacán,466.3701,CentroSur
01/07/2003,Michoacán,473.9192,CentroSur
01/10/2003,Michoacán,452.9158,CentroSur
01/01/2004,Michoacán,474.7085,CentroSur
01/04/2004,Michoacán,630.2875,CentroSur
01/07/2004,Michoacán,615.119,CentroSur
01/10/2004,Michoacán,561.2882,CentroSur
01/01/2005,Michoacán,532.1029,CentroSur
01/04/2005,Michoacán,652.5181,CentroSur
01/07/2005,Michoacán,642.3117,CentroSur
01/10/2005,Michoacán,615.4683,CentroSur
01/01/2006,Michoacán,595.8028,CentroSur
01/04/2006,Michoacán,674.4036,CentroSur
01/07/2006,Michoacán,641.4188,CentroSur
01/10/2006,Michoacán,592.067,CentroSur
01/01/2007,Michoacán,580.2547,CentroSur
01/04/2007,Michoacán,645.1319,CentroSur
01/07/2007,Michoacán,635.3457,CentroSur
01/10/2007,Michoacán,575.0728,CentroSur
01/01/2008,Michoacán,567.874,CentroSur
01/04/2008,Michoacán,656.0174,CentroSur
01/07/2008,Michoacán,611.5091,CentroSur
01/10/2008,Michoacán,613.4618,CentroSur
01/01/2009,Michoacán,563.8988,CentroSur
01/04/2009,Michoacán,558.7366,CentroSur
01/07/2009,Michoacán,530.2964,CentroSur
01/10/2009,Michoacán,479.3517,CentroSur
01/01/2010,Michoacán,496.9437,CentroSur
01/04/2010,Michoacán,585.3163,CentroSur
01/07/2010,Michoacán,549.6632,CentroSur
01/10/2010,Michoacán,512.5789,CentroSur
01/01/2011,Michoacán,517.7296,CentroSur
01/04/2011,Michoacán,584.8513,CentroSur
01/07/2011,Michoacán,590.787,CentroSur
01/10/2011,Michoacán,551.6884,CentroSur
01/01/2012,Michoacán,539.7554,CentroSur
01/04/2012,Michoacán,635.5297,CentroSur
01/07/2012,Michoacán,520.0262,CentroSur
01/10/2012,Michoacán,514.0446,CentroSur
01/01/2013,Michoacán,473.2018,CentroSur
01/04/2013,Michoacán,557.0199,CentroSur
01/07/2013,Michoacán,508.3566,CentroSur
01/10/2013,Michoacán,510.145,CentroSur
01/01/2014,Michoacán,516.3998,CentroSur
01/04/2014,Michoacán,560.7314,CentroSur
01/07/2014,Michoacán,560.1193,CentroSur
01/10/2014,Michoacán,606.7766,CentroSur
01/01/2015,Michoacán,602.9751,CentroSur
01/04/2015,Michoacán,585.7803,CentroSur
01/07/2015,Michoacán,660.3542,CentroSur
01/10/2015,Michoacán,638.5099,CentroSur
01/01/2016,Michoacán,643.1071,CentroSur
01/04/2016,Michoacán,702.6053,CentroSur
01/07/2016,Michoacán,682.2493,CentroSur
01/10/2016,Michoacán,717.467,CentroSur
01/01/2017,Michoacán,701.9936,CentroSur
01/04/2017,Michoacán,761.6517,CentroSur
01/07/2017,Michoacán,748.2775,CentroSur
01/10/2017,Michoacán,826.0102,CentroSur
01/01/2018,Michoacán,731.1634,CentroSur
01/04/2018,Michoacán,909.449,CentroSur
01/07/2018,Michoacán,821.8907,CentroSur
01/10/2018,Michoacán,943.1765,CentroSur
01/01/2019,Michoacán,789.5198,CentroSur
01/04/2019,Michoacán,921.3376,CentroSur
01/07/2019,Michoacán,959.3305,CentroSur
01/10/2019,Michoacán,952.954,CentroSur
01/01/2020,Michoacán,963.2352,CentroSur
01/04/2020,Michoacán,"1,009.03",CentroSur
01/07/2020,Michoacán,995.8123,CentroSur
01/10/2020,Michoacán,"1,087.60",CentroSur
01/01/2021,Michoacán,"1,047.64",CentroSur
01/04/2021,Michoacán,"1,273.03",CentroSur
01/01/2003,Morelos,82.0447,CentroSur
01/04/2003,Morelos,96.0133,CentroSur
01/07/2003,Morelos,98.1532,CentroSur
01/10/2003,Morelos,96.9521,CentroSur
01/01/2004,Morelos,90.7133,CentroSur
01/04/2004,Morelos,114.6308,CentroSur
01/07/2004,Morelos,116.5146,CentroSur
01/10/2004,Morelos,111.3236,CentroSur
